SN,day,time,datetime,TR_PWM_SLOP_FRONT,TR_PWM_OFFSET_FRONT,R2_Front,TR_AccuENC_RATIO_FRONT,TR_PWM_SLOP_REAR,TR_PWM_OFFSET_REAR,R2_Rear,TR_AccuENC_RATIO_REAR
DRW171810941,20180427,134729,20180427134729,1.356170,-38.248060,1.000000,9.076147,1.3698219999999999,-44.13974,0.9999969999999999,9.176492
DRW171810951,20180427,142910,20180427142910,1.342959,-41.634193,0.999999,9.075277,1.387467,-42.016014,1.0,9.179528
DRW171810961,20180427,152038,20180427152038,1.337784,-34.689617,0.999973,9.075426,1.3869690000000001,-39.26655,0.9999899999999999,9.178056
DRW171810981,20180427,162705,20180427162705,1.334894,-36.222658,0.999987,9.076302,1.3696030000000001,-45.218734999999995,1.0,9.179018
DRW171810991,20180427,165604,20180427165604,1.345671,-32.672630,0.999990,9.074275,1.385821,-43.443032,1.0,9.179084
DRW171811001,20180430,83331,20180430083331,1.340244,-39.153326,0.999999,9.076192,1.382364,-39.275886,0.9999959999999999,9.180449000000001
DRW171811011,20180430,91211,20180430091211,1.345941,-40.880919,0.999999,9.07658,1.37648,-40.465861,0.9999979999999999,9.177747
DRW181810011,20180430,100716,20180430100716,1.365382,-42.274255,0.999983,9.076277000000001,1.3894540000000002,-39.602534000000006,0.999978,9.177387
DRW171810971,20180430,102958,20180430102958,1.355352,-39.837838,0.999978,9.075745,1.377365,-42.583333,0.999994,9.177521
DRW181810021,20180430,110245,20180430110245,1.370063,-36.994699,0.999993,9.076091,1.3792870000000002,-39.631549,0.999992,9.176707
DRW181810031,20180430,113148,20180430113148,1.353590,-38.848808,0.999994,9.075553999999999,1.384097,-40.447092,0.999993,9.179492999999999
DRW181810041,20180430,120948,20180430120948,1.345826,-37.967507,0.999977,9.076372000000001,1.371524,-42.510553,1.0,9.180137
DRW181810051,20180430,133426,20180430133426,1.348241,-30.553437,0.999999,9.075833,1.385345,-36.6554,1.0,9.179089999999999
DRW171810681,20180430,140837,20180430140837,1.346770,-36.315228,0.999998,9.07563,1.3771,-41.780415999999995,0.9999979999999999,9.177116999999999
DRW181810061,20180430,143601,20180430143601,1.363276,-38.875915,1.000000,9.076278,1.37619,-41.611171999999996,0.999992,9.175458
DRW181810071,20180430,145529,20180430145529,1.376559,-24.706793,0.999903,9.075543,1.374484,-36.213446999999995,0.9999870000000001,9.177515
DRW181810081,20180430,152906,20180430152906,1.352370,-36.278099,0.999999,9.075849,1.3800379999999999,-40.19997,0.9999959999999999,9.175685000000001
DRW181810091,20180430,160935,20180430160935,1.348248,-37.763124,0.999992,9.075371,1.37279,-38.832304,1.0,9.177925
DRW181810101,20180430,165408,20180430165408,1.344155,-36.969403,0.999994,9.075643,1.381584,-38.298896,0.9999979999999999,9.179125
DRW181810111,20180502,80915,20180502080915,1.342743,-42.031502,0.999987,9.075709,1.371103,-52.440940000000005,0.9998229999999999,9.177431
DRW181810121,20180502,83835,20180502083835,1.358276,-37.039211,0.999995,9.075253,1.3726909999999999,-40.209175,0.999992,9.173974000000001
DRW181810131,20180502,90019,20180502090019,1.357850,-42.046226,0.999985,9.076141,1.381999,-37.852158,0.9999819999999999,9.176331
DRW181810141,20180502,94858,20180502094858,1.349425,-45.158112,0.999990,9.075981,1.371924,-40.777482,0.999977,9.172376
DRW181810151,20180502,102053,20180502102053,1.342648,-42.118817,0.999998,9.075925,1.3735700000000002,-37.209792,0.999966,9.174389
DRW181810161,20180502,110121,20180502110121,1.357526,-37.356907,1.000000,9.075159,1.378954,-38.447571,0.9999899999999999,9.177773
DRW181810171,20180502,111831,20180502111831,1.337511,-39.388184,0.999989,9.07413,1.386076,-37.044857,0.999985,9.177529
DRW171810911,20180502,113942,20180502113942,1.352416,-37.508946,0.999990,9.076452,1.381268,-43.622477,0.9999870000000001,9.177489999999999
DRW181810181,20180502,115721,20180502115721,1.353082,-32.667100,0.999984,9.075538,1.368256,-42.696934000000006,0.999951,9.178697
DRW181810191,20180502,133520,20180502133520,1.363518,-37.921345,0.999998,9.074330999999999,1.375365,-42.838072,0.9999899999999999,9.173749
DRW181810201,20180502,135948,20180502135948,1.361392,-35.722063,0.999954,9.075057000000001,1.384554,-39.170014,0.999985,9.174389
DRW181810211,20180502,142222,20180502142222,1.342663,-40.389828,0.999987,9.075355,1.369974,-40.463527,1.0,9.175593
DRW181810221,20180502,145903,20180502145903,1.345423,-39.598222,0.999997,9.076194000000001,1.374667,-42.459571000000004,1.0,9.178600999999999
DRW181810231,20180502,160432,20180502160432,1.344498,-33.804233,1.000000,9.075159,1.398105,-37.108259000000004,0.999983,9.173078
DRW181810241,20180502,162435,20180502162435,1.366750,-24.623924,0.999999,9.076001,1.37544,-41.198473,1.0,9.176109
DRW181810251,20180502,163946,20180502163946,1.346216,-33.666313,0.999983,9.075494,1.375918,-39.881516,0.999977,9.177636
DRW181810261,20180502,174324,20180502174324,1.350292,-40.055204,0.999999,9.075792999999999,1.371092,-41.713136,0.999999,9.179503
DRW181810271,20180502,180713,20180502180713,1.345766,-44.525415,0.999964,9.075863,1.3758350000000001,-39.924382,0.9999950000000001,9.177016
DRW181810281,20180502,182940,20180502182940,1.369988,-34.041617,1.000000,9.075761,1.370369,-40.600427,0.999993,9.17848
DRW181810291,20180502,190350,20180502190350,1.358824,-38.544810,0.999999,9.075128,1.381067,-40.17696,0.9999549999999999,9.175421
DRW181810301,20180502,195710,20180502195710,1.347936,-33.733326,0.999995,9.075416,1.374169,-42.150187,1.0,9.173853
DRW181810311,20180502,201516,20180502201516,1.373374,-32.558992,0.999997,9.07558,1.3866049999999999,-41.412771,0.9999959999999999,9.176817999999999
DRW181810321,20180503,83224,20180503083224,1.359955,-32.023005,0.999956,9.076144000000001,1.369826,-42.11558,0.9999889999999999,9.178927999999999
DRW181810331,20180503,85820,20180503085820,1.360001,-31.141060,0.999997,9.075126,1.3731149999999999,-40.973677,1.0,9.175203
DRW181810341,20180503,95000,20180503095000,1.365075,-40.234172,0.999997,9.075996,1.385532,-43.002254,0.9999809999999999,9.175297
DRW181810351,20180503,103522,20180503103522,1.355993,-39.666795,0.999995,9.075147,1.3770639999999998,-40.738792,0.9999610000000001,9.177261999999999
DRW181810361,20180503,105839,20180503105839,1.364197,-41.814649,0.999998,9.075014999999999,1.389808,-42.976677,0.9999979999999999,9.178237
DRW181810371,20180503,115534,20180503115534,1.362391,-34.068858,0.999999,9.07582,1.381759,-38.035325,0.9999950000000001,9.175993
DRW181810381,20180503,121344,20180503121344,1.364561,-33.338804,0.999986,9.075726,1.374219,-41.023488,1.0,9.178047
DRW181810401,20180503,135333,20180503135333,1.338272,-37.618575,0.999996,9.075004,1.379557,-42.128663,0.9999959999999999,9.177023
DRW181810411,20180503,142711,20180503142711,1.376702,-35.957863,1.000000,9.07559,1.373787,-39.912034999999996,0.9999870000000001,9.176300999999999
DRW181810421,20180503,150057,20180503150057,1.346247,-36.286632,0.999998,9.075525,1.379994,-38.893066,0.999994,9.177014
DRW181810431,20180503,152359,20180503152359,1.355179,-34.319962,0.999997,9.075322,1.376452,-38.729563,0.999994,9.175875
DRW181810441,20180503,160446,20180503160446,1.360002,-38.364621,1.000000,9.07543,1.370773,-45.311868,0.9999959999999999,9.177827
DRW181810451,20180503,164118,20180503164118,1.365601,-33.909881,0.999998,9.075157,1.376176,-39.521578999999996,0.9999969999999999,9.176594999999999
DRW181810461,20180503,182155,20180503182155,1.363518,-35.126973,0.999999,9.07575,1.383713,-40.730821999999996,0.999984,9.17648
DRW181810471,20180503,185444,20180503185444,1.354401,-34.393548,0.999998,9.075556,1.386919,-42.157683,0.9999889999999999,9.178582
DRW181810491,20180504,82604,20180504082604,1.342778,-36.689578,0.999989,9.075281,1.36676,-38.282911,0.999993,9.178884
DRW181810501,20180504,90144,20180504090144,1.343557,-33.556784,0.999997,9.075505,1.3803290000000001,-42.543375,1.0,9.177197
DRW181810511,20180504,95017,20180504095017,1.355957,-30.411667,0.999993,9.074739,1.3826479999999999,-41.395524,0.9999950000000001,9.176374000000001
DRW181810531,20180504,111032,20180504111032,1.353701,-36.420854,0.999999,9.075871000000001,1.387608,-42.840087,0.999999,9.175821000000001
DRW181810541,20180504,115232,20180504115232,1.345266,-37.386747,0.999988,9.07421,1.379543,-38.426608,0.9999950000000001,9.177986
DRW181810551,20180504,134030,20180504134030,1.358874,-34.515513,0.999993,9.076413,1.3892209999999998,-40.650664,0.999999,9.177088000000001
DRW181810561,20180504,141636,20180504141636,1.348191,-37.835304,0.999995,9.076221,1.3594600000000001,-41.912492,0.9999969999999999,9.176355000000001
DRW181810571,20180504,161345,20180504161345,1.357364,-35.147691,0.999999,9.075718,1.367391,-40.21056,0.999992,9.177756
DRW181810581,20180504,163427,20180504163427,1.361644,-38.562663,0.999998,9.076089999999999,1.372701,-42.00523,0.9999979999999999,9.178589
DRW181810591,20180504,174611,20180504174611,1.339639,-40.136327,0.999999,9.076319999999999,1.3752,-39.539911,0.9999969999999999,9.179057
DRW181810601,20180504,181747,20180504181747,1.351959,-30.735965,0.999992,9.07495,1.371961,-41.232581,0.999983,9.178874
DRW181810611,20180504,185443,20180504185443,1.342323,-32.678126,0.999977,9.076189999999999,1.382354,-40.48709,0.9999889999999999,9.178964
DRW181810631,20180504,194042,20180504194042,1.346433,-37.340229,0.999998,9.076108999999999,1.37907,-38.220643,0.9999790000000001,9.177522
DRW181810621,20180504,202158,20180504202158,1.359637,-40.479784,0.999995,9.076068,1.370396,-43.994446999999994,0.999986,9.177506
DRW181810641,20180505,80442,20180505080442,1.356025,-33.104098,1.000000,9.075788000000001,1.382731,-37.446694,0.999999,9.179580999999999
DRW181810651,20180505,85609,20180505085609,1.358416,-39.673113,0.999954,9.075625,1.385779,-39.244690999999996,0.999976,9.179341
DRW181810681,20180505,102207,20180505102207,1.348159,-37.434877,0.999928,9.076678999999999,1.376176,-36.721337,0.9999950000000001,9.178596
DRW181810691,20180505,111355,20180505111355,1.350147,-40.689151,0.999997,9.076281,1.3792879999999998,-43.495731,0.999976,9.175131
DRW181810701,20180505,114208,20180505114208,1.347529,-41.555027,0.999999,9.074523,1.372033,-40.247369,0.9999870000000001,9.178524000000001
DRW181810711,20180505,115613,20180505115613,1.357797,-39.074769,0.999997,9.07532,1.369847,-36.167199,1.0,9.179938
DRW181810521,20180505,121136,20180505121136,1.344942,-40.603208,1.000000,9.075991,1.3871879999999999,-42.510294,0.9999879999999999,9.17762
DRW181810721,20180505,133309,20180505133309,1.353616,-31.426435,1.000000,9.074938000000001,1.3694110000000002,-38.806172,0.9999680000000001,9.179109
DRW181810731,20180505,134857,20180505134857,1.364102,-36.516010,1.000000,9.075944999999999,1.381578,-39.981704,0.9999389999999999,9.176386
DRW181810741,20180505,140650,20180505140650,1.348818,-38.466311,0.999989,9.075802000000001,1.358485,-42.245083,1.0,9.178441000000001
DRW181810751,20180505,142930,20180505142930,1.343564,-36.362528,0.999980,9.076310000000001,1.382901,-41.585089,0.999991,9.178855
DRW181810761,20180505,145753,20180505145753,1.328230,-41.373671,1.000000,9.07645,1.369842,-47.802332,0.9999549999999999,9.179
DRW181810771,20180505,153001,20180505153001,1.341027,-34.465709,0.999999,9.075834,1.376843,-42.492263,1.0,9.178899000000001
DRW181810481,20180505,161753,20180505161753,1.348044,-39.885954,0.999994,9.074968,1.376321,-42.053726,0.999973,9.179053999999999
DRW181810781,20180505,163538,20180505163538,1.363737,-33.015339,0.999961,9.075777,1.383523,-37.753285,0.999999,9.178516
DRW181810801,20180505,172334,20180505172334,1.348487,-36.503150,0.999986,9.075892999999999,1.373048,-40.007757,1.0,9.1779
DRW181810791,20180506,81805,20180506081805,1.365303,-37.012853,0.999988,9.074784,1.37735,-45.391908,0.9999950000000001,9.178124
DRW181810821,20180506,90730,20180506090730,1.371093,-38.584033,0.999999,9.074419,1.381843,-40.647812,1.0,9.175084
DRW181810831,20180506,104306,20180506104306,1.365216,-43.117164,0.999983,9.073841999999999,1.372307,-36.990508,0.9999979999999999,9.175858
DRW181810851,20180506,120243,20180506120243,1.354478,-35.770369,0.999990,9.074731,1.3893209999999998,-41.066268,0.999985,9.175758
DRW181810861,20180506,132836,20180506132836,1.362516,-38.878342,0.999973,9.075123,1.382836,-40.072194,1.0,9.177016
DRW181810391,20180506,144508,20180506144508,1.347134,-45.059545,0.999992,9.075496000000001,1.3865530000000001,-47.078757,0.9999959999999999,9.176136999999999
DRW181810871,20180506,151110,20180506151110,1.343938,-31.752321,0.999962,9.075555,1.373768,-43.604712,1.0,9.177734
DRW181810881,20180506,153605,20180506153605,1.348014,-37.083899,0.999992,9.075191,1.37994,-39.874994,0.999983,9.17658
DRW181810891,20180506,160137,20180506160137,1.352845,-36.310219,0.999994,9.075042999999999,1.380954,-47.992946,0.999943,9.174266000000001
DRW181810901,20180506,162621,20180506162621,1.333957,-52.872769,0.999993,9.075161999999999,1.369969,-42.320875,0.999973,9.172669
DRW181810911,20180506,165146,20180506165146,1.367240,-30.915082,0.999998,9.075534,1.389896,-44.311555,1.0,9.175517999999999
DRW181810921,20180507,81131,20180507081131,1.345843,-32.621766,0.999995,9.076210000000001,1.3812200000000001,-41.784452,1.0,9.17757
DRW181810671,20180507,83735,20180507083735,1.349802,-41.053640,0.999995,9.075859,1.3668069999999999,-40.437093,0.9999979999999999,9.175792
DRW181810931,20180507,85946,20180507085946,1.374971,-38.420929,0.999987,9.076012,1.375029,-38.597367999999996,0.9999959999999999,9.178503
DRW181810841,20180507,91442,20180507091442,1.359112,-38.513682,1.000000,9.075386,1.3786610000000001,-40.80446,0.9999549999999999,9.1735
DRW181810811,20180507,95746,20180507095746,1.345670,-41.177916,0.999998,9.075778999999999,1.385125,-44.527941,0.999957,9.173961
DRW191810011,20180507,102047,20180507102047,1.375565,-33.669325,0.999999,9.074531,1.375125,-42.825483,0.9999979999999999,9.178462
DRW191810021,20180507,104036,20180507104036,1.353665,-39.523760,0.999979,9.075501,1.391095,-40.066007,0.999993,9.174686999999999
DRW191810031,20180507,105606,20180507105606,1.340911,-34.087147,0.999995,9.076025999999999,1.376811,-43.088533,0.9999979999999999,9.176825
DRW191810041,20180507,111739,20180507111739,1.340669,-53.751941,0.999982,9.074539999999999,1.3716139999999999,-38.818073,0.999991,9.176594999999999
DRW191810051,20180507,113346,20180507113346,1.354820,-39.550883,0.999999,9.075727,1.373636,-44.793527000000005,0.9999950000000001,9.178082
DRW191810061,20180507,115343,20180507115343,1.359184,-35.204197,0.999999,9.075789,1.374688,-42.371567999999996,0.9999969999999999,9.174391
DRW191810071,20180507,121412,20180507121412,1.346516,-35.539045,0.999990,9.075338,1.374938,-50.648659,0.9999899999999999,9.176143
DRW191810081,20180507,132648,20180507132648,1.358080,-36.530561,0.999990,9.075565,1.380365,-38.034565,0.9999879999999999,9.173917999999999
DRW191810091,20180507,135308,20180507135308,1.358068,-31.632162,0.999999,9.075927,1.368479,-39.711357,0.9999979999999999,9.178132000000002
DRW191810101,20180507,140912,20180507140912,1.369254,-36.180557,0.999982,9.076001,1.380425,-38.617671,0.999975,9.176192
DRW191810111,20180507,142900,20180507142900,1.350738,-42.553391,0.999999,9.074867999999999,1.377661,-42.410444,0.999977,9.176028
DRW191810121,20180507,145102,20180507145102,1.338365,-39.606697,0.999992,9.075455999999999,1.377032,-40.68453,0.9999979999999999,9.17842
DRW191810131,20180507,151434,20180507151434,1.350024,-41.140712,1.000000,9.075745,1.362179,-41.320709,0.999999,9.178249000000001
DRW191810141,20180507,155734,20180507155734,1.337724,-41.637637,0.999964,9.076044,1.381759,-38.238213,0.9999959999999999,9.173898
DRW191810151,20180507,161058,20180507161058,1.337338,-37.220971,0.999997,9.07564,1.3744809999999998,-36.483234,1.0,9.177734
DRW191810161,20180507,162452,20180507162452,1.364489,-29.688716,0.999997,9.074677000000001,1.384735,-39.140694,0.999999,9.175153
DRW191810171,20180507,164153,20180507164153,1.351104,-39.799601,0.999992,9.075887,1.384849,-38.066964,0.9999959999999999,9.176927000000001
DRW191810181,20180507,165622,20180507165622,1.330409,-33.701225,0.999966,9.075607000000002,1.3691520000000001,-40.720698999999996,0.9999950000000001,9.175245
DRW191810191,20180508,81308,20180508081308,1.356801,-38.175852,0.999991,9.076711,1.3767049999999998,-41.935549,0.9999879999999999,9.177635
DRW191810201,20180508,84603,20180508084603,1.357318,-40.964770,0.999998,9.075610000000001,1.370536,-45.097578000000006,0.999956,9.179136
DRW191810221,20180508,101458,20180508101458,1.358721,-41.363354,0.999999,9.075669,1.382949,-35.317352,1.0,9.172917
DRW191810231,20180508,105522,20180508105522,1.362415,-43.050141,0.999999,9.075774000000001,1.37727,-42.352135,0.999978,9.179105
DRW191810241,20180508,113325,20180508113325,1.372794,-39.745403,1.000000,9.075928,1.389672,-41.062838,1.0,9.177032
DRW191810251,20180508,115822,20180508115822,1.345172,-41.585482,0.999994,9.076425,1.382858,-35.610766,0.999977,9.179613
DRW191810261,20180508,121810,20180508121810,1.347375,-36.003592,0.999992,9.075652,1.355093,-40.406698999999996,0.9999899999999999,9.178705
DRW191810271,20180508,132443,20180508132443,1.355721,-25.157107,0.999994,9.076444,1.3783,-40.368377,0.999999,9.179275
DRW191810281,20180508,135415,20180508135415,1.367952,-39.864168,0.999975,9.076119,1.383059,-41.459937,0.999993,9.177567
DRW191810291,20180508,141801,20180508141801,1.370564,-36.205398,0.999996,9.076024,1.391386,-41.062421,0.999957,9.176647
DRW191810301,20180508,143201,20180508143201,1.355612,-42.487902,0.999984,9.075839,1.3816959999999998,-35.687545,1.0,9.176255000000001
DRW191810311,20180508,145619,20180508145619,1.377795,-31.460060,0.999959,9.080801,1.390092,-36.926149,0.9999969999999999,9.196375999999999
DRW191810321,20180508,151627,20180508151627,1.339675,-32.486577,0.999999,9.076071,1.3777620000000002,-40.886458000000005,0.9999959999999999,9.179393
DRW191810331,20180508,154616,20180508154616,1.339132,-36.536540,1.000000,9.07594,1.3684530000000001,-41.424186999999996,0.999977,9.176697
DRW191810341,20180508,161100,20180508161100,1.347600,-32.477397,0.999991,9.075977,1.387958,-38.912264,0.999986,9.177456
DRW191810351,20180508,164234,20180508164234,1.348108,-39.899012,0.999992,9.076586,1.374845,-42.485561,0.9999959999999999,9.175792999999999
