ID,SN,TEST,DAY,@TIME,TESTVERSION,STATUS,FIRST,LAST,SHIFT,FAMILY,Calibration,@TABLE,RESULTNUM1,X1,RESULTNUM2,X2,RESULTNUM3,X3,RESULTNUM4,X4,RESULTNUM5,X5,RESULTNUM6,X6,RESULTNUM7,X7,RESULTNUM8,X8,RESULTNUM9,X9,RESULTNUM10,X10,RESULTNUM11,X11,RESULTNUM12,X12,RESULTNUM13,X13,RESULTNUM14,X14,RESULTNUM15,X15,RESULTNUM16,X16,RESULTNUM17,X17,RESULTNUM18,X18,RESULTNUM19,X19,RESULTNUM20,X20,RESULTNUM21,X21,RESULTNUM22,X22,RESULTNUM23,X23,RESULTNUM24,X24,RESULTNUM25,X25,RESULTNUM26,X26,RESULTNUM27,X27,RESULTNUM28,X28
615,DRW021810501,BT_914mm_NewBT,20180115,111413,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,67.6,BTFrontBigError_25N,4.1,BTFrontBigError_20N,0.4,BTFrontBigError_15N ,5.2,BTFrontBigError_30N,3.0,AccBTFrontBigError_25N,-7.7,DecBTFrontBigError_30N,-8.1,RADIUS_FRONT_SMALL_ROLL,65.5,BTFrontSmallError_25N,9.2,BTFrontSmallError_20N,8.0,BTFrontSmallError_15N,8.9,BTFrontSmallError_30N,8.1,AccBTFrontSmallError_25N,-1.7,DecBTFrontSmallError_30N,-0.2,RADIUS_REAR_BIG_ROLL,61.5,BTRearBigError_25N,-2.7,BTBTRearBigError_20N,-3.2,BTBTRearBigError_15N ,9.4,BTBTRearBigError_30N,1.3,AccBTRearBigError_25N,1.6,DecBTRearBigError_30N,-12.7,RADIUS_REAR_SMALL_ROLL,59.2,BTRearSmallError_25N,2.3,BTRearSmallError_20N,3.8,BTRearSmallError_15N,17.8,BTRearSmallError_30N,3.6,AccBTRearSmallError_25N,-13.7,DecBTRearSmallError_30N,-10.1
616,DRW031810051,BT_914mm_NewBT,20180115,141129,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,56.6,BTFrontBigError_25N,0.6,BTFrontBigError_20N,4.1,BTFrontBigError_15N ,13.6,BTFrontBigError_30N,3.8,AccBTFrontBigError_25N,-3.6,DecBTFrontBigError_30N,-8.4,RADIUS_FRONT_SMALL_ROLL,54.2,BTFrontSmallError_25N,2.2,BTFrontSmallError_20N,1.7,BTFrontSmallError_15N,9.3,BTFrontSmallError_30N,0.2,AccBTFrontSmallError_25N,-13.5,DecBTFrontSmallError_30N,-13.3,RADIUS_REAR_BIG_ROLL,63.5,BTRearBigError_25N,-0.2,BTBTRearBigError_20N,0.3,BTBTRearBigError_15N ,15.0,BTBTRearBigError_30N,5.5,AccBTRearBigError_25N,-2.7,DecBTRearBigError_30N,-0.8,RADIUS_REAR_SMALL_ROLL,51.7,BTRearSmallError_25N,3.6,BTRearSmallError_20N,4.2,BTRearSmallError_15N,16.5,BTRearSmallError_30N,7.4,AccBTRearSmallError_25N,1.6,DecBTRearSmallError_30N,3.8
617,DRW031810061,BT_914mm_NewBT,20180115,144622,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,61.2,BTFrontBigError_25N,3.2,BTFrontBigError_20N,3.0,BTFrontBigError_15N ,3.8,BTFrontBigError_30N,2.7,AccBTFrontBigError_25N,1.9,DecBTFrontBigError_30N,-4.3,RADIUS_FRONT_SMALL_ROLL,49.0,BTFrontSmallError_25N,-0.6,BTFrontSmallError_20N,-4.4,BTFrontSmallError_15N,2.0,BTFrontSmallError_30N,-0.1,AccBTFrontSmallError_25N,3.7,DecBTFrontSmallError_30N,-9.9,RADIUS_REAR_BIG_ROLL,59,BTRearBigError_25N,3.5,BTBTRearBigError_20N,-3.7,BTBTRearBigError_15N ,-0.3,BTBTRearBigError_30N,9.6,AccBTRearBigError_25N,-9.8,DecBTRearBigError_30N,7.1,RADIUS_REAR_SMALL_ROLL,46.2,BTRearSmallError_25N,3.5,BTRearSmallError_20N,-4.4,BTRearSmallError_15N,-4.7,BTRearSmallError_30N,11.8,AccBTRearSmallError_25N,-2.8,DecBTRearSmallError_30N,8.9
618,DRW031810091,BT_914mm_NewBT,20180115,161006,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,56.5,BTFrontBigError_25N,1.4,BTFrontBigError_20N,3.5,BTFrontBigError_15N ,-0.1,BTFrontBigError_30N,1.8,AccBTFrontBigError_25N,-4.4,DecBTFrontBigError_30N,-6.2,RADIUS_FRONT_SMALL_ROLL,43.0,BTFrontSmallError_25N,10.8,BTFrontSmallError_20N,10.3,BTFrontSmallError_15N,18.7,BTFrontSmallError_30N,10.2,AccBTFrontSmallError_25N,5.5,DecBTFrontSmallError_30N,4.1,RADIUS_REAR_BIG_ROLL,77,BTRearBigError_25N,25.5,BTBTRearBigError_20N,22.5,BTBTRearBigError_15N ,46.1,BTBTRearBigError_30N,28.7,AccBTRearBigError_25N,9.3,DecBTRearBigError_30N,0.9,RADIUS_REAR_SMALL_ROLL,54.1,BTRearSmallError_25N,5.3,BTRearSmallError_20N,2.0,BTRearSmallError_15N,5.6,BTRearSmallError_30N,10.3,AccBTRearSmallError_25N,0.4,DecBTRearSmallError_30N,2.2
619,DRW031810091,BT_914mm_NewBT,20180115,161219,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,56.5,BTFrontBigError_25N,1.4,BTFrontBigError_20N,3.5,BTFrontBigError_15N ,-0.1,BTFrontBigError_30N,1.8,AccBTFrontBigError_25N,-4.4,DecBTFrontBigError_30N,-6.2,RADIUS_FRONT_SMALL_ROLL,43.0,BTFrontSmallError_25N,10.8,BTFrontSmallError_20N,10.3,BTFrontSmallError_15N,18.7,BTFrontSmallError_30N,10.2,AccBTFrontSmallError_25N,5.5,DecBTFrontSmallError_30N,4.1,RADIUS_REAR_BIG_ROLL,75.2,BTRearBigError_25N,26.1,BTBTRearBigError_20N,24.5,BTBTRearBigError_15N ,40.2,BTBTRearBigError_30N,25.5,AccBTRearBigError_25N,25.7,DecBTRearBigError_30N,5.1,RADIUS_REAR_SMALL_ROLL,54.1,BTRearSmallError_25N,5.3,BTRearSmallError_20N,2.0,BTRearSmallError_15N,5.6,BTRearSmallError_30N,10.3,AccBTRearSmallError_25N,0.4,DecBTRearSmallError_30N,2.2
620,DRW031810111,BT_914mm_NewBT,20180116,85522,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,51.1,BTFrontBigError_25N,0.3,BTFrontBigError_20N,0.5,BTFrontBigError_15N ,-0.1,BTFrontBigError_30N,5.0,AccBTFrontBigError_25N,0.1,DecBTFrontBigError_30N,-2.7,RADIUS_FRONT_SMALL_ROLL,48.4,BTFrontSmallError_25N,8.8,BTFrontSmallError_20N,8.7,BTFrontSmallError_15N,7.5,BTFrontSmallError_30N,9.3,AccBTFrontSmallError_25N,7.6,DecBTFrontSmallError_30N,5.1,RADIUS_REAR_BIG_ROLL,73.6,BTRearBigError_25N,0.9,BTBTRearBigError_20N,2.3,BTBTRearBigError_15N ,12.7,BTBTRearBigError_30N,4.3,AccBTRearBigError_25N,-5.8,DecBTRearBigError_30N,-14.3,RADIUS_REAR_SMALL_ROLL,71.8,BTRearSmallError_25N,11.5,BTRearSmallError_20N,12.7,BTRearSmallError_15N,31.3,BTRearSmallError_30N,9.7,AccBTRearSmallError_25N,8.9,DecBTRearSmallError_30N,-6.4
621,DRW031810121,BT_914mm_NewBT,20180116,100041,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,77.7,BTFrontBigError_25N,3.7,BTFrontBigError_20N,8.3,BTFrontBigError_15N ,15.5,BTFrontBigError_30N,1.7,AccBTFrontBigError_25N,-3.8,DecBTFrontBigError_30N,-7.1,RADIUS_FRONT_SMALL_ROLL,69.8,BTFrontSmallError_25N,1.4,BTFrontSmallError_20N,-3.3,BTFrontSmallError_15N,13.5,BTFrontSmallError_30N,-1.8,AccBTFrontSmallError_25N,0.3,DecBTFrontSmallError_30N,-4.9,RADIUS_REAR_BIG_ROLL,75.9,BTRearBigError_25N,20.5,BTBTRearBigError_20N,26.3,BTBTRearBigError_15N ,55.4,BTBTRearBigError_30N,22.9,AccBTRearBigError_25N,16.6,DecBTRearBigError_30N,3.7,RADIUS_REAR_SMALL_ROLL,67.7,BTRearSmallError_25N,5.6,BTRearSmallError_20N,15.1,BTRearSmallError_15N,35.2,BTRearSmallError_30N,11.1,AccBTRearSmallError_25N,14.5,DecBTRearSmallError_30N,-0.2
622,DRW031810121,BT_914mm_NewBT,20180116,100339,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,77.7,BTFrontBigError_25N,3.7,BTFrontBigError_20N,8.3,BTFrontBigError_15N ,15.5,BTFrontBigError_30N,1.7,AccBTFrontBigError_25N,-3.8,DecBTFrontBigError_30N,-7.1,RADIUS_FRONT_SMALL_ROLL,69.8,BTFrontSmallError_25N,1.4,BTFrontSmallError_20N,-3.3,BTFrontSmallError_15N,13.5,BTFrontSmallError_30N,-1.8,AccBTFrontSmallError_25N,0.3,DecBTFrontSmallError_30N,-4.9,RADIUS_REAR_BIG_ROLL,67.7,BTRearBigError_25N,5.6,BTBTRearBigError_20N,15.1,BTBTRearBigError_15N ,35.2,BTBTRearBigError_30N,11.1,AccBTRearBigError_25N,14.5,DecBTRearBigError_30N,-0.2,RADIUS_REAR_SMALL_ROLL,45.5,BTRearSmallError_25N,6.6,BTRearSmallError_20N,15.0,BTRearSmallError_15N,36.2,BTRearSmallError_30N,10.3,AccBTRearSmallError_25N,28.7,DecBTRearSmallError_30N,0.1
623,DRW031810131,BT_914mm_NewBT,20180116,102518,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,73.9,BTFrontBigError_25N,6.2,BTFrontBigError_20N,5.6,BTFrontBigError_15N ,14.9,BTFrontBigError_30N,6.5,AccBTFrontBigError_25N,-6.7,DecBTFrontBigError_30N,-1.7,RADIUS_FRONT_SMALL_ROLL,65.6,BTFrontSmallError_25N,2.5,BTFrontSmallError_20N,-0.6,BTFrontSmallError_15N,-0.2,BTFrontSmallError_30N,0.8,AccBTFrontSmallError_25N,-13.2,DecBTFrontSmallError_30N,-3.2,RADIUS_REAR_BIG_ROLL,71.9,BTRearBigError_25N,10.7,BTBTRearBigError_20N,13.4,BTBTRearBigError_15N ,36.6,BTBTRearBigError_30N,5.4,AccBTRearBigError_25N,0.6,DecBTRearBigError_30N,-4.9,RADIUS_REAR_SMALL_ROLL,63.4,BTRearSmallError_25N,-6.4,BTRearSmallError_20N,-0.9,BTRearSmallError_15N,16.2,BTRearSmallError_30N,-4.1,AccBTRearSmallError_25N,-2.1,DecBTRearSmallError_30N,-13.1
624,DRW031810141,BT_914mm_NewBT,20180116,114319,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,70.2,BTFrontBigError_25N,2.4,BTFrontBigError_20N,1.3,BTFrontBigError_15N ,5.6,BTFrontBigError_30N,7.4,AccBTFrontBigError_25N,-6.6,DecBTFrontBigError_30N,5.4,RADIUS_FRONT_SMALL_ROLL,68.2,BTFrontSmallError_25N,14.1,BTFrontSmallError_20N,6.1,BTFrontSmallError_15N,4.5,BTFrontSmallError_30N,12.3,AccBTFrontSmallError_25N,-6.3,DecBTFrontSmallError_30N,4.1,RADIUS_REAR_BIG_ROLL,61.4,BTRearBigError_25N,-3.5,BTBTRearBigError_20N,0.9,BTBTRearBigError_15N ,14.0,BTBTRearBigError_30N,-1.6,AccBTRearBigError_25N,-7.8,DecBTRearBigError_30N,-14.6,RADIUS_REAR_SMALL_ROLL,59.1,BTRearSmallError_25N,-6.2,BTRearSmallError_20N,0.6,BTRearSmallError_15N,14.1,BTRearSmallError_30N,-2.3,AccBTRearSmallError_25N,-12.3,DecBTRearSmallError_30N,-12.8
625,DRW031810151,BT_914mm_NewBT,20180116,120443,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,65.7,BTFrontBigError_25N,-1.1,BTFrontBigError_20N,3.1,BTFrontBigError_15N ,7.8,BTFrontBigError_30N,-1.5,AccBTFrontBigError_25N,-4.4,DecBTFrontBigError_30N,-13.3,RADIUS_FRONT_SMALL_ROLL,63.6,BTFrontSmallError_25N,0.7,BTFrontSmallError_20N,0.3,BTFrontSmallError_15N,2.3,BTFrontSmallError_30N,-0.7,AccBTFrontSmallError_25N,-7.4,DecBTFrontSmallError_30N,-12.7,RADIUS_REAR_BIG_ROLL,56.8,BTRearBigError_25N,0.6,BTBTRearBigError_20N,-2.6,BTBTRearBigError_15N ,9.3,BTBTRearBigError_30N,6.9,AccBTRearBigError_25N,-6.0,DecBTRearBigError_30N,-7.1,RADIUS_REAR_SMALL_ROLL,54.4,BTRearSmallError_25N,3.7,BTRearSmallError_20N,5.9,BTRearSmallError_15N,13.6,BTRearSmallError_30N,6.3,AccBTRearSmallError_25N,-8.2,DecBTRearSmallError_30N,-2.7
626,DRW031810161,BT_914mm_NewBT,20180116,133439,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,61.4,BTFrontBigError_25N,4.8,BTFrontBigError_20N,5.7,BTFrontBigError_15N ,8.0,BTFrontBigError_30N,6.0,AccBTFrontBigError_25N,2.3,DecBTFrontBigError_30N,1.0,RADIUS_FRONT_SMALL_ROLL,51.7,BTFrontSmallError_25N,8.9,BTFrontSmallError_20N,12.5,BTFrontSmallError_15N,13.1,BTFrontSmallError_30N,12.3,AccBTFrontSmallError_25N,8.5,DecBTFrontSmallError_30N,9.5,RADIUS_REAR_BIG_ROLL,59.1,BTRearBigError_25N,7.7,BTBTRearBigError_20N,14.2,BTBTRearBigError_15N ,34.5,BTBTRearBigError_30N,4.9,AccBTRearBigError_25N,1.6,DecBTRearBigError_30N,-11.6,RADIUS_REAR_SMALL_ROLL,49.0,BTRearSmallError_25N,-14.5,BTRearSmallError_20N,-7.1,BTRearSmallError_15N,7.5,BTRearSmallError_30N,-8.8,AccBTRearSmallError_25N,-2.9,DecBTRearSmallError_30N,-18.4
627,DRW031810101,BT_914mm_NewBT,20180116,140327,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,76.9,BTFrontBigError_25N,7.1,BTFrontBigError_20N,12.6,BTFrontBigError_15N ,27.1,BTFrontBigError_30N,9.1,AccBTFrontBigError_25N,6.7,DecBTFrontBigError_30N,3.8,RADIUS_FRONT_SMALL_ROLL,56.6,BTFrontSmallError_25N,-5,BTFrontSmallError_20N,-6.5,BTFrontSmallError_15N,8.1,BTFrontSmallError_30N,-3.3,AccBTFrontSmallError_25N,-1.6,DecBTFrontSmallError_30N,-9.8,RADIUS_REAR_BIG_ROLL,75,BTRearBigError_25N,-5.3,BTBTRearBigError_20N,6.3,BTBTRearBigError_15N ,33.8,BTBTRearBigError_30N,-2.0,AccBTRearBigError_25N,-6.0,DecBTRearBigError_30N,-15.6,RADIUS_REAR_SMALL_ROLL,53.9,BTRearSmallError_25N,-12.6,BTRearSmallError_20N,-4.7,BTRearSmallError_15N,13.4,BTRearSmallError_30N,-15.4,AccBTRearSmallError_25N,-7.6,DecBTRearSmallError_30N,-20.2
628,DRW031810171,BT_914mm_NewBT,20180116,145257,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,73.3,BTFrontBigError_25N,3.8,BTFrontBigError_20N,3.4,BTFrontBigError_15N ,15.3,BTFrontBigError_30N,5.5,AccBTFrontBigError_25N,-6.7,DecBTFrontBigError_30N,0.9,RADIUS_FRONT_SMALL_ROLL,71.3,BTFrontSmallError_25N,11.5,BTFrontSmallError_20N,12.0,BTFrontSmallError_15N,17.7,BTFrontSmallError_30N,10.8,AccBTFrontSmallError_25N,-0.7,DecBTFrontSmallError_30N,0.7,RADIUS_REAR_BIG_ROLL,69.7,BTRearBigError_25N,1.9,BTBTRearBigError_20N,5.8,BTBTRearBigError_15N ,17.8,BTBTRearBigError_30N,12.1,AccBTRearBigError_25N,-4.3,DecBTRearBigError_30N,-2.4,RADIUS_REAR_SMALL_ROLL,67.7,BTRearSmallError_25N,12.5,BTRearSmallError_20N,13.0,BTRearSmallError_15N,35.2,BTRearSmallError_30N,14.5,AccBTRearSmallError_25N,15.5,DecBTRearSmallError_30N,-6.8
629,DRW031810181,BT_914mm_NewBT,20180116,153722,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,65.3,BTFrontBigError_25N,4.5,BTFrontBigError_20N,8.9,BTFrontBigError_15N ,10.4,BTFrontBigError_30N,4.8,AccBTFrontBigError_25N,1.4,DecBTFrontBigError_30N,-7.9,RADIUS_FRONT_SMALL_ROLL,45.4,BTFrontSmallError_25N,3.3,BTFrontSmallError_20N,2.5,BTFrontSmallError_15N,8.7,BTFrontSmallError_30N,3.6,AccBTFrontSmallError_25N,3.2,DecBTFrontSmallError_30N,1.8,RADIUS_REAR_BIG_ROLL,63.3,BTRearBigError_25N,8.5,BTBTRearBigError_20N,10.6,BTBTRearBigError_15N ,24.9,BTBTRearBigError_30N,2.4,AccBTRearBigError_25N,12.6,DecBTRearBigError_30N,-13.0,RADIUS_REAR_SMALL_ROLL,43.2,BTRearSmallError_25N,3.4,BTRearSmallError_20N,18.3,BTRearSmallError_15N,40.1,BTRearSmallError_30N,-0.9,AccBTRearSmallError_25N,7.8,DecBTRearSmallError_30N,-55.5
630,DRW031810181,BT_914mm_NewBT,20180116,154000,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,65.3,BTFrontBigError_25N,4.5,BTFrontBigError_20N,8.9,BTFrontBigError_15N ,10.4,BTFrontBigError_30N,4.8,AccBTFrontBigError_25N,1.4,DecBTFrontBigError_30N,-7.9,RADIUS_FRONT_SMALL_ROLL,45.4,BTFrontSmallError_25N,3.3,BTFrontSmallError_20N,2.5,BTFrontSmallError_15N,8.7,BTFrontSmallError_30N,3.6,AccBTFrontSmallError_25N,3.2,DecBTFrontSmallError_30N,1.8,RADIUS_REAR_BIG_ROLL,74.9,BTRearBigError_25N,-99.5,BTBTRearBigError_20N,-99.4,BTBTRearBigError_15N ,-99.2,BTBTRearBigError_30N,-99.6,AccBTRearBigError_25N,NaN,DecBTRearBigError_30N,NaN,RADIUS_REAR_SMALL_ROLL,63.3,BTRearSmallError_25N,8.5,BTRearSmallError_20N,10.6,BTRearSmallError_15N,24.9,BTRearSmallError_30N,2.4,AccBTRearSmallError_25N,12.6,DecBTRearSmallError_30N,-13.0
631,DRW031810181,BT_914mm_NewBT,20180116,154220,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,65.3,BTFrontBigError_25N,4.5,BTFrontBigError_20N,8.9,BTFrontBigError_15N ,10.4,BTFrontBigError_30N,4.8,AccBTFrontBigError_25N,1.4,DecBTFrontBigError_30N,-7.9,RADIUS_FRONT_SMALL_ROLL,45.4,BTFrontSmallError_25N,3.3,BTFrontSmallError_20N,2.5,BTFrontSmallError_15N,8.7,BTFrontSmallError_30N,3.6,AccBTFrontSmallError_25N,3.2,DecBTFrontSmallError_30N,1.8,RADIUS_REAR_BIG_ROLL,63.3,BTRearBigError_25N,8.5,BTBTRearBigError_20N,10.6,BTBTRearBigError_15N ,24.9,BTBTRearBigError_30N,2.4,AccBTRearBigError_25N,12.6,DecBTRearBigError_30N,-13.0,RADIUS_REAR_SMALL_ROLL,51.3,BTRearSmallError_25N,12.1,BTRearSmallError_20N,20.4,BTRearSmallError_15N,36.4,BTRearSmallError_30N,4.9,AccBTRearSmallError_25N,6.8,DecBTRearSmallError_30N,-2.5
632,DRW031810191,BT_914mm_NewBT,20180116,161225,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,61.1,BTFrontBigError_25N,3.6,BTFrontBigError_20N,2.3,BTFrontBigError_15N ,8.7,BTFrontBigError_30N,1.6,AccBTFrontBigError_25N,-11.4,DecBTFrontBigError_30N,-2.6,RADIUS_FRONT_SMALL_ROLL,48.4,BTFrontSmallError_25N,-3.4,BTFrontSmallError_20N,-7.4,BTFrontSmallError_15N,-1.4,BTFrontSmallError_30N,-2.1,AccBTFrontSmallError_25N,-11.6,DecBTFrontSmallError_30N,-5.8,RADIUS_REAR_BIG_ROLL,58.9,BTRearBigError_25N,9.7,BTBTRearBigError_20N,17.3,BTBTRearBigError_15N ,41.2,BTBTRearBigError_30N,21.6,AccBTRearBigError_25N,8.9,DecBTRearBigError_30N,9.1,RADIUS_REAR_SMALL_ROLL,56.5,BTRearSmallError_25N,7.9,BTRearSmallError_20N,6.7,BTRearSmallError_15N,13.1,BTRearSmallError_30N,9.1,AccBTRearSmallError_25N,0.9,DecBTRearSmallError_30N,-0.2
633,DRW031810191,BT_914mm_NewBT,20180116,161507,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,61.1,BTFrontBigError_25N,3.6,BTFrontBigError_20N,2.3,BTFrontBigError_15N ,8.7,BTFrontBigError_30N,1.6,AccBTFrontBigError_25N,-11.4,DecBTFrontBigError_30N,-2.6,RADIUS_FRONT_SMALL_ROLL,48.4,BTFrontSmallError_25N,-3.4,BTFrontSmallError_20N,-7.4,BTFrontSmallError_15N,-1.4,BTFrontSmallError_30N,-2.1,AccBTFrontSmallError_25N,-11.6,DecBTFrontSmallError_30N,-5.8,RADIUS_REAR_BIG_ROLL,56.5,BTRearBigError_25N,7.9,BTBTRearBigError_20N,6.7,BTBTRearBigError_15N ,13.1,BTBTRearBigError_30N,9.1,AccBTRearBigError_25N,0.9,DecBTRearBigError_30N,-0.2,RADIUS_REAR_SMALL_ROLL,54.1,BTRearSmallError_25N,9.0,BTRearSmallError_20N,9.9,BTRearSmallError_15N,22.0,BTRearSmallError_30N,15.6,AccBTRearSmallError_25N,10.5,DecBTRearSmallError_30N,10.1
634,DRW031810201,BT_914mm_NewBT,20180116,165413,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,77.6,BTFrontBigError_25N,1.3,BTFrontBigError_20N,10.2,BTFrontBigError_15N ,27.5,BTFrontBigError_30N,3.5,AccBTFrontBigError_25N,-4.6,DecBTFrontBigError_30N,-9.5,RADIUS_FRONT_SMALL_ROLL,51.5,BTFrontSmallError_25N,0.3,BTFrontSmallError_20N,11.0,BTFrontSmallError_15N,30.9,BTFrontSmallError_30N,3.1,AccBTFrontSmallError_25N,8.0,DecBTFrontSmallError_30N,-2.8,RADIUS_REAR_BIG_ROLL,75.7,BTRearBigError_25N,19.2,BTBTRearBigError_20N,23.1,BTBTRearBigError_15N ,47.0,BTBTRearBigError_30N,16.5,AccBTRearBigError_25N,4.8,DecBTRearBigError_30N,2.0,RADIUS_REAR_SMALL_ROLL,48.8,BTRearSmallError_25N,3.1,BTRearSmallError_20N,5.5,BTRearSmallError_15N,18.4,BTRearSmallError_30N,3.5,AccBTRearSmallError_25N,0.3,DecBTRearSmallError_30N,-1.2
635,DRW031810201,BT_914mm_NewBT,20180116,165642,6,P,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,77.6,BTFrontBigError_25N,1.3,BTFrontBigError_20N,10.2,BTFrontBigError_15N ,27.5,BTFrontBigError_30N,3.5,AccBTFrontBigError_25N,-4.6,DecBTFrontBigError_30N,-9.5,RADIUS_FRONT_SMALL_ROLL,51.5,BTFrontSmallError_25N,0.3,BTFrontSmallError_20N,11.0,BTFrontSmallError_15N,30.9,BTFrontSmallError_30N,3.1,AccBTFrontSmallError_25N,8.0,DecBTFrontSmallError_30N,-2.8,RADIUS_REAR_BIG_ROLL,48.8,BTRearBigError_25N,3.1,BTBTRearBigError_20N,5.5,BTBTRearBigError_15N ,18.4,BTBTRearBigError_30N,3.5,AccBTRearBigError_25N,0.3,DecBTRearBigError_30N,-1.2,RADIUS_REAR_SMALL_ROLL,45.9,BTRearSmallError_25N,7.8,BTRearSmallError_20N,13.2,BTRearSmallError_15N,30.2,BTRearSmallError_30N,15.9,AccBTRearSmallError_25N,13.7,DecBTRearSmallError_30N,5.3
636,DRW031810011,BT_914mm_NewBT,20180117,85153,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,71.8,BTFrontBigError_25N,-0.4,BTFrontBigError_20N,0.4,BTFrontBigError_15N ,2.4,BTFrontBigError_30N,2.3,AccBTFrontBigError_25N,-10.6,DecBTFrontBigError_30N,-11.4,RADIUS_FRONT_SMALL_ROLL,45.5,BTFrontSmallError_25N,-15.7,BTFrontSmallError_20N,-16.4,BTFrontSmallError_15N,-7.7,BTFrontSmallError_30N,-11.2,AccBTFrontSmallError_25N,-8.7,DecBTFrontSmallError_30N,-13.2,RADIUS_REAR_BIG_ROLL,69.9,BTRearBigError_25N,-4.3,BTBTRearBigError_20N,0.3,BTBTRearBigError_15N ,23.0,BTBTRearBigError_30N,-6.8,AccBTRearBigError_25N,-4.9,DecBTRearBigError_30N,-22.9,RADIUS_REAR_SMALL_ROLL,43.2,BTRearSmallError_25N,-17.5,BTRearSmallError_20N,-11.6,BTRearSmallError_15N,2.2,BTRearSmallError_30N,-15.3,AccBTRearSmallError_25N,-19.1,DecBTRearSmallError_30N,-98.3
637,DRW031810011,BT_914mm_NewBT,20180117,85705,6,F,Y,Y,1,NIAGARA,NewCalib,Jig2,RADIUS_FRONT_BIG_ROLL,71.8,BTFrontBigError_25N,-0.4,BTFrontBigError_20N,0.4,BTFrontBigError_15N ,2.4,BTFrontBigError_30N,2.3,AccBTFrontBigError_25N,-10.6,DecBTFrontBigError_30N,-11.4,RADIUS_FRONT_SMALL_ROLL,45.5,BTFrontSmallError_25N,-15.7,BTFrontSmallError_20N,-16.4,BTFrontSmallError_15N,-7.7,BTFrontSmallError_30N,-11.2,AccBTFrontSmallError_25N,-8.7,DecBTFrontSmallError_30N,-13.2,RADIUS_REAR_BIG_ROLL,77.1,BTRearBigError_25N,-25.2,BTBTRearBigError_20N,-20.0,BTBTRearBigError_15N ,-8.0,BTBTRearBigError_30N,-26.4,AccBTRearBigError_25N,-21.6,DecBTRearBigError_30N,-40.7,RADIUS_REAR_SMALL_ROLL,69.9,BTRearSmallError_25N,-4.3,BTRearSmallError_20N,0.3,BTRearSmallError_15N,23.0,BTRearSmallError_30N,-6.8,AccBTRearSmallError_25N,-4.9,DecBTRearSmallError_30N,-22.9
